user_id,session_date,mb_used,total_mb_used
1211,2018-10-17,252.8,130473.86
1211,2018-12-02,0.0,130473.86
1211,2018-10-18,373.28,130473.86
1211,2018-11-05,401.95,130473.86
1211,2018-07-14,992.05,130473.86
1211,2018-10-05,153.6,130473.86
1211,2018-11-30,727.83,130473.86
1211,2018-09-29,795.2,130473.86
1211,2018-12-13,1136.29,130473.86
1211,2018-09-20,156.55,130473.86
1211,2018-10-20,1016.64,130473.86
1211,2018-09-06,534.99,130473.86
1211,2018-10-18,593.8,130473.86
1211,2018-11-04,805.64,130473.86
1211,2018-07-27,97.22,130473.86
1211,2018-11-28,1415.37,130473.86
1211,2018-12-10,678.64,130473.86
1211,2018-12-30,694.05,130473.86
1211,2018-10-10,375.13,130473.86
1211,2018-10-19,795.64,130473.86
1211,2018-11-11,293.11,130473.86
1211,2018-11-21,714.01,130473.86
1211,2018-10-14,371.86,130473.86
1211,2018-12-03,208.39,130473.86
1211,2018-08-04,678.28,130473.86
1211,2018-11-11,1059.15,130473.86
1211,2018-07-30,530.46,130473.86
1211,2018-10-29,180.72,130473.86
1211,2018-07-17,180.63,130473.86
1211,2018-12-14,666.89,130473.86
1211,2018-10-26,552.31,130473.86
1211,2018-11-20,257.02,130473.86
1211,2018-10-08,635.8,130473.86
1211,2018-12-12,630.1,130473.86
1211,2018-07-29,810.58,130473.86
1211,2018-09-18,728.02,130473.86
1211,2018-08-07,119.18,130473.86
1211,2018-08-22,842.25,130473.86
1211,2018-08-24,390.46,130473.86
1211,2018-11-20,164.98,130473.86
1211,2018-11-01,318.85,130473.86
1211,2018-10-26,8.8,130473.86
1211,2018-09-24,899.26,130473.86
1211,2018-09-06,985.72,130473.86
1211,2018-07-21,255.86,130473.86
1211,2018-12-10,538.0,130473.86
1211,2018-10-18,300.93,130473.86
1211,2018-07-15,534.08,130473.86
1211,2018-08-03,395.33,130473.86
1211,2018-08-15,496.52,130473.86
1211,2018-12-21,617.69,130473.86
1211,2018-11-17,510.47,130473.86
1211,2018-11-01,0.0,130473.86
1211,2018-08-23,638.58,130473.86
1211,2018-11-29,436.61,130473.86
1211,2018-12-28,257.56,130473.86
1211,2018-08-06,533.04,130473.86
1211,2018-08-05,369.68,130473.86
1211,2018-10-29,0.0,130473.86
1211,2018-07-30,331.56,130473.86
1211,2018-12-28,320.38,130473.86
1211,2018-12-07,571.65,130473.86
1211,2018-08-19,545.98,130473.86
1211,2018-07-19,591.55,130473.86
1211,2018-07-31,555.85,130473.86
1211,2018-10-22,986.93,130473.86
1211,2018-12-17,1086.56,130473.86
1211,2018-11-29,347.15,130473.86
1211,2018-11-12,655.05,130473.86
1211,2018-09-04,295.99,130473.86
1211,2018-09-10,878.45,130473.86
1211,2018-09-10,1093.58,130473.86
1211,2018-08-06,667.13,130473.86
1211,2018-07-21,528.09,130473.86
1211,2018-11-20,20.68,130473.86
1211,2018-09-02,668.65,130473.86
1211,2018-12-22,220.57,130473.86
1211,2018-08-30,728.77,130473.86
1211,2018-11-14,825.26,130473.86
1211,2018-10-03,131.63,130473.86
1211,2018-07-15,523.32,130473.86
1211,2018-09-13,866.07,130473.86
1211,2018-08-05,793.74,130473.86
1211,2018-12-05,453.67,130473.86
1211,2018-12-01,663.89,130473.86
1211,2018-11-23,258.17,130473.86
1211,2018-11-08,309.22,130473.86
1211,2018-11-13,658.22,130473.86
1211,2018-11-12,595.79,130473.86
1211,2018-10-01,891.28,130473.86
1211,2018-11-20,141.18,130473.86
1211,2018-11-01,821.8,130473.86
1211,2018-12-29,854.45,130473.86
1211,2018-08-08,500.94,130473.86
1211,2018-08-07,652.98,130473.86
1211,2018-07-18,291.7,130473.86
1211,2018-08-27,396.39,130473.86
1211,2018-12-11,727.41,130473.86
1211,2018-11-02,885.89,130473.86
1211,2018-12-11,409.95,130473.86
1211,2018-10-28,686.63,130473.86
1211,2018-08-13,0.0,130473.86
1211,2018-08-07,399.97,130473.86
1211,2018-07-27,96.3,130473.86
1211,2018-12-21,428.14,130473.86
1211,2018-10-29,440.58,130473.86
1211,2018-09-03,173.37,130473.86
1211,2018-07-28,225.75,130473.86
1211,2018-12-18,541.92,130473.86
1211,2018-12-18,405.88,130473.86
1211,2018-12-17,0.0,130473.86
1211,2018-11-17,501.48,130473.86
1211,2018-10-15,825.73,130473.86
1211,2018-08-09,540.24,130473.86
1211,2018-11-17,622.32,130473.86
1211,2018-09-21,454.18,130473.86
1211,2018-07-17,156.38,130473.86
1211,2018-12-30,574.07,130473.86
1211,2018-09-22,398.47,130473.86
1211,2018-08-24,608.58,130473.86
1211,2018-11-29,11.21,130473.86
1211,2018-12-21,776.96,130473.86
1211,2018-10-24,183.83,130473.86
1211,2018-12-08,841.2,130473.86
1211,2018-10-11,653.47,130473.86
1211,2018-12-06,197.03,130473.86
1211,2018-11-25,520.48,130473.86
1211,2018-12-07,603.67,130473.86
1211,2018-08-25,175.25,130473.86
1211,2018-11-16,925.4,130473.86
1211,2018-12-22,403.52,130473.86
1211,2018-11-30,265.0,130473.86
1211,2018-08-03,1012.36,130473.86
1211,2018-08-23,461.19,130473.86
1211,2018-10-04,116.29,130473.86
1211,2018-12-09,330.21,130473.86
1211,2018-11-04,412.16,130473.86
1211,2018-10-10,383.64,130473.86
1211,2018-12-17,741.61,130473.86
1211,2018-07-22,171.43,130473.86
1211,2018-10-04,574.84,130473.86
1211,2018-09-28,635.0,130473.86
1211,2018-08-09,423.89,130473.86
1211,2018-10-14,425.6,130473.86
1211,2018-09-05,768.76,130473.86
1211,2018-11-18,199.64,130473.86
1211,2018-07-31,948.12,130473.86
1211,2018-12-11,1020.3,130473.86
1211,2018-07-27,500.14,130473.86
1211,2018-12-09,587.8,130473.86
1211,2018-09-08,869.82,130473.86
1211,2018-12-31,579.11,130473.86
1211,2018-07-30,398.09,130473.86
1211,2018-11-10,751.24,130473.86
1211,2018-11-20,748.52,130473.86
1211,2018-11-06,930.43,130473.86
1211,2018-11-23,817.74,130473.86
1211,2018-08-13,537.37,130473.86
1211,2018-10-01,653.61,130473.86
1211,2018-10-30,841.89,130473.86
1211,2018-11-27,785.66,130473.86
1211,2018-11-28,481.56,130473.86
1211,2018-10-01,637.37,130473.86
1211,2018-11-03,1094.67,130473.86
1211,2018-09-22,521.39,130473.86
1211,2018-10-05,0.0,130473.86
1211,2018-12-21,331.81,130473.86
1211,2018-07-14,282.25,130473.86
1211,2018-12-10,351.29,130473.86
1211,2018-12-27,782.23,130473.86
1211,2018-12-09,933.63,130473.86
1211,2018-07-30,965.02,130473.86
1211,2018-09-07,104.29,130473.86
1211,2018-09-12,408.47,130473.86
1211,2018-09-26,563.48,130473.86
1211,2018-10-07,260.55,130473.86
1211,2018-12-14,925.11,130473.86
1211,2018-08-25,319.75,130473.86
1211,2018-11-04,723.85,130473.86
1211,2018-09-08,1.04,130473.86
1211,2018-10-10,379.69,130473.86
1211,2018-08-14,348.18,130473.86
1211,2018-12-29,126.44,130473.86
1211,2018-10-31,195.52,130473.86
1211,2018-10-07,113.88,130473.86
1211,2018-08-22,497.2,130473.86
1211,2018-10-11,928.29,130473.86
1211,2018-10-20,310.52,130473.86
1211,2018-11-23,247.15,130473.86
1211,2018-10-30,170.38,130473.86
1211,2018-11-12,757.19,130473.86
1211,2018-07-29,703.51,130473.86
1211,2018-11-02,465.99,130473.86
1211,2018-12-07,1010.57,130473.86
1211,2018-08-27,551.39,130473.86
1211,2018-10-10,822.17,130473.86
1211,2018-10-01,496.44,130473.86
1212,2018-08-25,1113.07,66997.1
1212,2018-11-27,139.01,66997.1
1212,2018-12-19,397.55,66997.1
1212,2018-10-08,187.21,66997.1
1212,2018-11-04,261.95,66997.1
1212,2018-09-10,100.73,66997.1
1212,2018-08-21,268.03,66997.1
1212,2018-10-16,386.96,66997.1
1212,2018-10-30,65.5,66997.1
1212,2018-12-02,604.11,66997.1
1212,2018-08-15,90.78,66997.1
1212,2018-10-25,908.06,66997.1
1212,2018-12-17,378.55,66997.1
1212,2018-09-05,276.16,66997.1
1212,2018-10-08,448.85,66997.1
1212,2018-11-12,467.19,66997.1
1212,2018-10-25,357.93,66997.1
1212,2018-11-25,8.52,66997.1
1212,2018-12-29,646.5,66997.1
1212,2018-08-07,451.62,66997.1
1212,2018-11-30,767.2,66997.1
1212,2018-09-02,344.75,66997.1
1212,2018-08-06,649.68,66997.1
1212,2018-07-29,532.34,66997.1
1212,2018-11-13,592.9,66997.1
1212,2018-11-23,0.0,66997.1
1212,2018-10-20,245.23,66997.1
1212,2018-08-21,133.39,66997.1
1212,2018-11-23,273.1,66997.1
1212,2018-10-16,573.09,66997.1
1212,2018-09-26,256.67,66997.1
1212,2018-10-18,318.73,66997.1
1212,2018-09-11,0.0,66997.1
1212,2018-09-04,393.23,66997.1
1212,2018-09-01,639.78,66997.1
1212,2018-12-08,472.27,66997.1
1212,2018-11-21,1016.09,66997.1
1212,2018-08-26,843.32,66997.1
1212,2018-09-18,0.0,66997.1
1212,2018-10-14,166.99,66997.1
1212,2018-11-21,284.57,66997.1
1212,2018-10-15,0.0,66997.1
1212,2018-10-13,773.52,66997.1
1212,2018-12-07,299.99,66997.1
1212,2018-09-01,515.34,66997.1
1212,2018-08-30,0.0,66997.1
1212,2018-09-01,0.0,66997.1
1212,2018-09-15,885.82,66997.1
1212,2018-11-25,478.67,66997.1
1212,2018-08-03,702.54,66997.1
1212,2018-11-06,0.0,66997.1
1212,2018-09-28,437.68,66997.1
1212,2018-10-24,148.12,66997.1
1212,2018-12-25,145.6,66997.1
1212,2018-12-10,495.91,66997.1
1212,2018-11-28,200.4,66997.1
1212,2018-11-11,0.0,66997.1
1212,2018-08-12,462.6,66997.1
1212,2018-11-23,0.0,66997.1
1212,2018-08-24,66.02,66997.1
1212,2018-12-10,366.11,66997.1
1212,2018-08-12,0.0,66997.1
1212,2018-09-27,0.0,66997.1
1212,2018-09-24,144.11,66997.1
1212,2018-10-13,0.0,66997.1
1212,2018-12-20,0.0,66997.1
1212,2018-12-24,1429.42,66997.1
1212,2018-11-04,0.0,66997.1
1212,2018-09-14,0.0,66997.1
1212,2018-12-24,304.63,66997.1
1212,2018-09-24,484.5,66997.1
1212,2018-12-15,413.9,66997.1
1212,2018-11-13,268.88,66997.1
1212,2018-11-22,661.11,66997.1
1212,2018-11-17,598.2,66997.1
1212,2018-08-17,394.19,66997.1
1212,2018-07-29,363.62,66997.1
1212,2018-08-26,576.87,66997.1
1212,2018-10-13,502.08,66997.1
1212,2018-11-07,188.56,66997.1
1212,2018-12-20,51.7,66997.1
1212,2018-11-11,482.18,66997.1
1212,2018-09-17,610.79,66997.1
1212,2018-11-27,190.42,66997.1
1212,2018-10-02,646.04,66997.1
1212,2018-08-12,465.16,66997.1
1212,2018-08-02,0.0,66997.1
1212,2018-10-14,626.03,66997.1
1212,2018-08-15,595.5,66997.1
1212,2018-12-06,55.89,66997.1
1212,2018-12-07,0.0,66997.1
1212,2018-12-13,596.63,66997.1
1212,2018-07-31,427.78,66997.1
1212,2018-09-09,176.9,66997.1
1212,2018-10-09,388.69,66997.1
1212,2018-09-25,352.38,66997.1
1212,2018-07-28,140.83,66997.1
1212,2018-12-15,471.86,66997.1
1212,2018-09-27,496.7,66997.1
1212,2018-11-05,241.82,66997.1
1212,2018-08-26,0.04,66997.1
1212,2018-09-15,738.54,66997.1
1212,2018-12-16,0.0,66997.1
1212,2018-08-22,446.85,66997.1
1212,2018-12-04,238.47,66997.1
1212,2018-12-13,440.21,66997.1
1212,2018-10-27,0.0,66997.1
1212,2018-10-07,212.28,66997.1
1212,2018-12-08,166.59,66997.1
1212,2018-09-30,153.95,66997.1
1212,2018-07-31,280.2,66997.1
1212,2018-10-31,125.05,66997.1
1212,2018-09-18,564.22,66997.1
1212,2018-12-21,515.74,66997.1
1212,2018-10-14,432.7,66997.1
1212,2018-11-28,757.05,66997.1
1212,2018-08-31,275.35,66997.1
1212,2018-12-21,297.88,66997.1
1212,2018-10-03,634.35,66997.1
1212,2018-11-13,265.69,66997.1
1212,2018-09-22,270.61,66997.1
1212,2018-10-11,262.16,66997.1
1212,2018-11-16,344.37,66997.1
1212,2018-09-20,87.08,66997.1
1212,2018-11-30,589.67,66997.1
1212,2018-11-04,432.09,66997.1
1212,2018-11-25,155.58,66997.1
1212,2018-08-03,61.51,66997.1
1212,2018-09-30,780.84,66997.1
1212,2018-09-25,0.0,66997.1
1212,2018-11-14,582.51,66997.1
1212,2018-11-02,0.0,66997.1
1212,2018-08-03,320.29,66997.1
1212,2018-07-29,350.84,66997.1
1212,2018-10-21,0.0,66997.1
1212,2018-12-22,432.67,66997.1
1212,2018-11-15,201.98,66997.1
1212,2018-08-18,443.6,66997.1
1212,2018-09-23,495.62,66997.1
1212,2018-12-14,567.35,66997.1
1212,2018-09-18,66.55,66997.1
1212,2018-08-24,119.93,66997.1
1212,2018-12-25,0.0,66997.1
1212,2018-11-18,431.89,66997.1
1212,2018-12-30,0.0,66997.1
1212,2018-12-28,119.9,66997.1
1212,2018-08-11,0.0,66997.1
1212,2018-08-24,285.33,66997.1
1212,2018-12-07,57.65,66997.1
1212,2018-10-17,171.34,66997.1
1212,2018-11-01,183.79,66997.1
1212,2018-12-09,571.2,66997.1
1212,2018-10-29,286.17,66997.1
1212,2018-08-02,97.07,66997.1
1212,2018-08-28,424.2,66997.1
1212,2018-08-11,250.31,66997.1
1212,2018-11-26,252.76,66997.1
1212,2018-11-03,0.0,66997.1
1212,2018-09-05,384.64,66997.1
1212,2018-09-09,648.42,66997.1
1212,2018-11-20,675.68,66997.1
1212,2018-10-08,568.26,66997.1
1212,2018-08-20,5.25,66997.1
1212,2018-12-30,913.44,66997.1
1212,2018-10-27,678.98,66997.1
1212,2018-09-21,692.04,66997.1
1212,2018-10-17,211.07,66997.1
1212,2018-08-20,225.2,66997.1
1212,2018-10-15,49.3,66997.1
1212,2018-11-12,429.66,66997.1
1212,2018-10-10,340.91,66997.1
1212,2018-12-18,0.0,66997.1
1212,2018-10-05,428.12,66997.1
1212,2018-08-10,420.51,66997.1
1212,2018-09-20,758.76,66997.1
1212,2018-08-21,82.04,66997.1
1212,2018-10-17,583.47,66997.1
1212,2018-09-26,425.01,66997.1
1212,2018-12-24,0.0,66997.1
1212,2018-11-17,414.61,66997.1
1212,2018-11-22,457.26,66997.1
1212,2018-08-25,84.49,66997.1
1212,2018-12-11,518.26,66997.1
1212,2018-09-06,0.0,66997.1
1212,2018-10-04,136.69,66997.1
1212,2018-09-28,0.0,66997.1
1212,2018-11-16,845.98,66997.1
1212,2018-09-26,0.0,66997.1
1212,2018-12-19,0.0,66997.1
1212,2018-08-26,400.48,66997.1
1212,2018-12-30,0.0,66997.1
1212,2018-09-29,10.45,66997.1
1212,2018-12-26,811.02,66997.1
1212,2018-11-21,0.0,66997.1
1212,2018-08-22,0.0,66997.1
1212,2018-12-18,341.77,66997.1
1212,2018-08-01,427.51,66997.1
1212,2018-10-23,155.72,66997.1
1212,2018-09-02,858.15,66997.1
1212,2018-09-09,577.61,66997.1
1212,2018-08-20,0.0,66997.1
1212,2018-08-10,322.31,66997.1
1212,2018-10-26,484.71,66997.1
1213,2018-12-04,337.56,19967.74
1213,2018-12-05,333.89,19967.74
1213,2018-12-24,363.44,19967.74
1213,2018-11-28,436.95,19967.74
1213,2018-12-19,408.29,19967.74
1213,2018-12-10,0.0,19967.74
1213,2018-12-02,568.4,19967.74
1213,2018-11-27,56.97,19967.74
1213,2018-12-12,115.04,19967.74
1213,2018-12-24,1076.94,19967.74
1213,2018-12-02,329.4,19967.74
1213,2018-12-24,301.94,19967.74
1213,2018-12-23,437.09,19967.74
1213,2018-12-09,302.6,19967.74
1213,2018-12-12,190.88,19967.74
1213,2018-12-25,3.59,19967.74
1213,2018-12-06,872.14,19967.74
1213,2018-12-22,855.8,19967.74
1213,2018-12-23,268.04,19967.74
1213,2018-12-08,660.49,19967.74
1213,2018-11-26,568.26,19967.74
1213,2018-11-29,0.0,19967.74
1213,2018-12-25,513.89,19967.74
1213,2018-12-15,13.3,19967.74
1213,2018-12-27,148.04,19967.74
1213,2018-11-27,251.32,19967.74
1213,2018-12-26,799.13,19967.74
1213,2018-12-06,348.64,19967.74
1213,2018-12-15,620.39,19967.74
1213,2018-12-07,72.11,19967.74
1213,2018-12-25,888.36,19967.74
1213,2018-12-30,0.0,19967.74
1213,2018-12-06,530.97,19967.74
1213,2018-12-05,95.76,19967.74
1213,2018-12-24,777.09,19967.74
1213,2018-12-30,487.37,19967.74
1213,2018-12-09,597.82,19967.74
1213,2018-12-04,457.8,19967.74
1213,2018-11-30,517.54,19967.74
1213,2018-12-13,0.0,19967.74
1213,2018-12-15,651.91,19967.74
1213,2018-12-28,701.46,19967.74
1213,2018-12-30,940.68,19967.74
1213,2018-12-15,466.4,19967.74
1213,2018-12-23,156.66,19967.74
1213,2018-12-14,620.72,19967.74
1213,2018-12-19,714.95,19967.74
1213,2018-11-30,107.72,19967.74
1214,2018-11-14,274.74,207920.48
1214,2018-11-22,2.81,207920.48
1214,2018-03-27,195.94,207920.48
1214,2018-02-02,24.51,207920.48
1214,2018-10-26,112.5,207920.48
1214,2018-10-04,356.2,207920.48
1214,2018-08-31,820.48,207920.48
1214,2018-08-18,362.22,207920.48
1214,2018-10-20,275.74,207920.48
1214,2018-09-03,669.96,207920.48
1214,2018-02-20,468.54,207920.48
1214,2018-04-19,0.0,207920.48
1214,2018-05-27,369.07,207920.48
1214,2018-06-20,132.98,207920.48
1214,2018-04-09,133.34,207920.48
1214,2018-04-30,182.82,207920.48
1214,2018-12-28,437.14,207920.48
1214,2018-03-15,0.0,207920.48
1214,2018-10-12,478.92,207920.48
1214,2018-06-09,152.2,207920.48
1214,2018-12-07,0.0,207920.48
1214,2018-11-10,328.9,207920.48
1214,2018-02-07,1040.32,207920.48
1214,2018-07-25,13.75,207920.48
1214,2018-07-17,641.35,207920.48
1214,2018-02-22,134.36,207920.48
1214,2018-05-25,262.1,207920.48
1214,2018-06-21,1096.16,207920.48
1214,2018-02-01,314.4,207920.48
1214,2018-05-22,653.85,207920.48
1214,2018-05-06,632.85,207920.48
1214,2018-10-12,0.0,207920.48
1214,2018-10-07,0.0,207920.48
1214,2018-05-12,0.0,207920.48
1214,2018-12-06,19.56,207920.48
1214,2018-08-25,445.9,207920.48
1214,2018-03-18,382.1,207920.48
1214,2018-06-22,148.28,207920.48
1214,2018-03-26,283.07,207920.48
1214,2018-06-05,272.33,207920.48
1214,2018-07-09,52.29,207920.48
1214,2018-10-26,421.37,207920.48
1214,2018-02-06,457.72,207920.48
1214,2018-05-02,84.11,207920.48
1214,2018-05-09,122.63,207920.48
1214,2018-09-02,539.35,207920.48
1214,2018-12-23,98.03,207920.48
1214,2018-06-03,318.22,207920.48
1214,2018-05-07,553.97,207920.48
1214,2018-10-01,450.52,207920.48
1214,2018-09-07,396.62,207920.48
1214,2018-04-14,512.55,207920.48
1214,2018-08-07,76.44,207920.48
1214,2018-09-24,731.94,207920.48
1214,2018-12-05,394.72,207920.48
1214,2018-04-04,35.0,207920.48
1214,2018-02-27,178.09,207920.48
1214,2018-10-06,475.45,207920.48
1214,2018-10-25,1097.95,207920.48
1214,2018-12-14,396.44,207920.48
1214,2018-08-23,178.71,207920.48
1214,2018-05-04,465.06,207920.48
1214,2018-07-06,915.29,207920.48
1214,2018-08-27,724.82,207920.48
1214,2018-03-04,570.63,207920.48
1214,2018-08-25,488.77,207920.48
1214,2018-11-25,550.7,207920.48
1214,2018-04-10,0.0,207920.48
1214,2018-03-12,134.73,207920.48
1214,2018-04-27,431.66,207920.48
1214,2018-05-28,303.88,207920.48
1214,2018-07-19,524.09,207920.48
1214,2018-07-29,623.61,207920.48
1214,2018-03-21,223.56,207920.48
1214,2018-07-15,238.1,207920.48
1214,2018-09-16,513.72,207920.48
1214,2018-01-30,325.62,207920.48
1214,2018-04-24,0.0,207920.48
1214,2018-03-29,145.41,207920.48
1214,2018-04-25,0.0,207920.48
1214,2018-11-24,406.6,207920.48
1214,2018-03-15,0.0,207920.48
1214,2018-03-16,341.31,207920.48
1214,2018-08-07,288.99,207920.48
1214,2018-06-26,157.95,207920.48
1214,2018-08-18,620.26,207920.48
1214,2018-05-01,68.46,207920.48
1214,2018-10-20,434.12,207920.48
1214,2018-09-06,617.8,207920.48
1214,2018-11-19,626.76,207920.48
1214,2018-11-29,477.49,207920.48
1214,2018-11-04,396.58,207920.48
1214,2018-09-19,241.66,207920.48
1214,2018-07-19,111.99,207920.48
1214,2018-03-22,98.65,207920.48
1214,2018-04-22,343.56,207920.48
1214,2018-09-29,142.81,207920.48
1214,2018-02-04,592.23,207920.48
1214,2018-10-13,295.99,207920.48
1214,2018-05-29,0.0,207920.48
1214,2018-02-02,794.54,207920.48
1214,2018-09-21,706.37,207920.48
1214,2018-10-13,80.22,207920.48
1214,2018-04-06,127.2,207920.48
1214,2018-12-14,0.0,207920.48
1214,2018-08-28,111.14,207920.48
1214,2018-10-11,538.49,207920.48
1214,2018-04-04,453.12,207920.48
1214,2018-10-12,218.77,207920.48
1214,2018-04-20,203.02,207920.48
1214,2018-06-02,173.94,207920.48
1214,2018-02-05,467.21,207920.48
1214,2018-08-28,156.02,207920.48
1214,2018-05-02,404.19,207920.48
1214,2018-03-24,698.94,207920.48
1214,2018-04-05,0.0,207920.48
1214,2018-06-10,529.39,207920.48
1214,2018-05-27,0.0,207920.48
1214,2018-04-14,20.03,207920.48
1214,2018-03-27,225.08,207920.48
1214,2018-03-10,262.8,207920.48
1214,2018-03-14,76.17,207920.48
1214,2018-12-08,0.0,207920.48
1214,2018-10-30,414.55,207920.48
1214,2018-06-27,0.0,207920.48
1214,2018-06-09,626.47,207920.48
1214,2018-02-28,88.68,207920.48
1214,2018-12-01,747.94,207920.48
1214,2018-04-27,173.18,207920.48
1214,2018-09-22,0.0,207920.48
1214,2018-03-10,175.54,207920.48
1214,2018-02-16,566.38,207920.48
1214,2018-03-30,305.0,207920.48
1214,2018-09-21,2.69,207920.48
1214,2018-04-04,382.95,207920.48
1214,2018-10-17,0.0,207920.48
1214,2018-02-23,424.99,207920.48
1214,2018-02-01,997.3,207920.48
1214,2018-10-22,15.59,207920.48
1214,2018-04-15,575.03,207920.48
1214,2018-02-07,807.84,207920.48
1214,2018-02-25,551.67,207920.48
1214,2018-08-20,0.0,207920.48
1214,2018-08-28,0.0,207920.48
1214,2018-09-01,200.36,207920.48
1214,2018-11-18,193.95,207920.48
1214,2018-07-08,74.83,207920.48
1214,2018-07-10,56.8,207920.48
1214,2018-03-25,0.0,207920.48
1214,2018-04-01,0.0,207920.48
1214,2018-07-01,74.02,207920.48
1214,2018-06-07,632.88,207920.48
1214,2018-04-19,651.5,207920.48
1214,2018-07-14,171.18,207920.48
1214,2018-09-02,110.55,207920.48
1214,2018-07-17,458.34,207920.48
1214,2018-04-05,14.91,207920.48
1214,2018-12-02,298.28,207920.48
1214,2018-09-14,268.18,207920.48
1214,2018-04-29,144.79,207920.48
1214,2018-12-14,0.0,207920.48
1214,2018-07-19,0.0,207920.48
1214,2018-12-09,249.85,207920.48
1214,2018-08-01,140.56,207920.48
1214,2018-11-03,498.82,207920.48
1214,2018-10-16,0.0,207920.48
1214,2018-12-18,728.82,207920.48
1214,2018-05-16,250.38,207920.48
1214,2018-08-02,98.52,207920.48
1214,2018-02-05,15.36,207920.48
1214,2018-12-11,346.35,207920.48
1214,2018-05-26,652.03,207920.48
1214,2018-11-01,848.37,207920.48
1214,2018-06-25,0.0,207920.48
1214,2018-04-24,78.87,207920.48
1214,2018-11-19,371.57,207920.48
1214,2018-12-24,259.53,207920.48
1214,2018-10-05,661.71,207920.48
1214,2018-10-06,762.67,207920.48
1214,2018-02-27,241.74,207920.48
1214,2018-02-01,84.96,207920.48
1214,2018-12-06,174.5,207920.48
1214,2018-12-22,114.12,207920.48
1214,2018-04-28,0.0,207920.48
1214,2018-05-14,578.85,207920.48
1214,2018-11-10,0.0,207920.48
1214,2018-03-17,511.04,207920.48
1214,2018-04-01,758.02,207920.48
1214,2018-02-21,91.85,207920.48
1214,2018-06-05,67.22,207920.48
1214,2018-10-27,301.61,207920.48
1214,2018-12-02,0.0,207920.48
1214,2018-06-25,745.45,207920.48
1214,2018-02-06,433.88,207920.48
1214,2018-07-02,0.0,207920.48
1214,2018-10-04,248.8,207920.48
1214,2018-10-10,625.31,207920.48
1214,2018-06-03,359.14,207920.48
1214,2018-05-06,221.34,207920.48
1214,2018-05-19,413.88,207920.48
1214,2018-11-08,511.04,207920.48
1214,2018-04-16,1101.72,207920.48
1214,2018-08-13,476.4,207920.48
1214,2018-03-31,740.69,207920.48
1214,2018-09-23,701.1,207920.48
1214,2018-07-09,374.74,207920.48
1214,2018-07-12,373.24,207920.48
1214,2018-11-22,399.15,207920.48
1214,2018-07-31,153.56,207920.48
1214,2018-11-12,242.15,207920.48
1214,2018-10-21,202.39,207920.48
1214,2018-07-29,346.83,207920.48
1214,2018-09-02,0.0,207920.48
1214,2018-04-04,0.0,207920.48
1214,2018-02-09,543.17,207920.48
1214,2018-04-24,426.21,207920.48
1214,2018-08-03,490.5,207920.48
1214,2018-10-21,0.0,207920.48
1214,2018-09-04,207.46,207920.48
1214,2018-03-24,357.62,207920.48
1214,2018-02-23,0.0,207920.48
1214,2018-04-23,15.71,207920.48
1214,2018-03-02,198.87,207920.48
1214,2018-12-18,231.57,207920.48
1214,2018-12-26,108.34,207920.48
1214,2018-09-18,563.8,207920.48
1214,2018-08-19,450.63,207920.48
1214,2018-11-08,0.0,207920.48
1214,2018-03-13,105.42,207920.48
1214,2018-08-26,103.53,207920.48
1214,2018-07-12,108.7,207920.48
1214,2018-03-24,354.32,207920.48
1214,2018-05-23,395.21,207920.48
1214,2018-06-29,1002.37,207920.48
1214,2018-02-02,228.19,207920.48
1214,2018-10-25,463.24,207920.48
1214,2018-10-30,492.94,207920.48
1214,2018-12-10,97.88,207920.48
1214,2018-07-02,738.65,207920.48
1214,2018-08-02,453.75,207920.48
1214,2018-12-09,500.64,207920.48
1214,2018-04-17,0.0,207920.48
1214,2018-10-28,0.0,207920.48
1214,2018-10-12,395.57,207920.48
1214,2018-04-22,70.79,207920.48
1214,2018-10-05,166.0,207920.48
1214,2018-07-09,1059.38,207920.48
1214,2018-02-11,364.35,207920.48
1214,2018-10-31,341.29,207920.48
1214,2018-04-25,251.07,207920.48
1214,2018-02-23,245.34,207920.48
1214,2018-03-04,0.0,207920.48
1214,2018-09-14,234.18,207920.48
1214,2018-05-12,516.55,207920.48
1214,2018-04-11,641.14,207920.48
1214,2018-03-05,506.21,207920.48
1214,2018-12-02,593.51,207920.48
1214,2018-03-14,541.93,207920.48
1214,2018-12-13,181.97,207920.48
1214,2018-10-30,0.0,207920.48
1214,2018-07-23,51.12,207920.48
1214,2018-03-26,670.4,207920.48
1214,2018-10-29,0.0,207920.48
1214,2018-04-27,30.26,207920.48
1214,2018-07-21,387.1,207920.48
1214,2018-11-05,665.13,207920.48
1214,2018-07-07,565.05,207920.48
1214,2018-03-31,43.66,207920.48
1214,2018-06-06,16.05,207920.48
1214,2018-10-13,607.66,207920.48
1214,2018-06-02,505.75,207920.48
1214,2018-04-19,328.23,207920.48
1214,2018-06-07,940.05,207920.48
1214,2018-04-04,142.37,207920.48
1214,2018-09-22,0.0,207920.48
1214,2018-12-23,442.52,207920.48
1214,2018-05-22,498.99,207920.48
1214,2018-02-25,262.95,207920.48
1214,2018-06-26,0.0,207920.48
1214,2018-10-21,512.62,207920.48
1214,2018-02-09,472.75,207920.48
1214,2018-10-24,862.36,207920.48
1214,2018-08-02,319.72,207920.48
1214,2018-06-21,364.82,207920.48
1214,2018-10-25,155.95,207920.48
1214,2018-03-19,455.77,207920.48
